Data,ERS,Municipio,Infectados,Recuperados,Obitos,Total
31/05/2020,Baixada Cuiabana,Cuiaba,525,212,10,747
31/05/2020,Caceres,Curvelandia,0,3,1,4
31/05/2020,Tangara da Serra,Denise,4,0,0,4
31/05/2020,Rondonopolis,Dom Aquino,4,0,0,4
31/05/2020,Peixoto de Azevedo,Guaranta do Norte,10,2,0,12
31/05/2020,Rondonopolis,Guiratinga,1,0,0,1
31/05/2020,Sinop,Ipiranga do Norte,2,3,0,5
31/05/2020,Sinop,Itanhanga,1,0,0,1
31/05/2020,Rondonopolis,Jaciara,13,25,0,38
31/05/2020,Baixada Cuiabana,Jangada,2,6,1,9
31/05/2020,Pontes e Lacerda,Jauru,1,0,1,2
31/05/2020,Juara,Juara,3,0,1,4
31/05/2020,Juina,Juina,3,3,1,7
31/05/2020,Rondonopolis,Juscimeira,5,2,0,7
31/05/2020,Caceres,Lambari do Oeste,1,1,0,2
31/05/2020,Sinop,Lucas do Rio Verde,43,29,2,74
31/05/2020,Sao Felix do Araguaia,Luciara,1,0,0,1
31/05/2020,Peixoto de Azevedo,Matupa,7,0,0,7
31/05/2020,Caceres,Mirassol do Oeste,6,7,1,14
31/05/2020,Diamantino,Nobres,2,1,0,3
31/05/2020,Baixada Cuiabana,Nossa Senhora do Livramento,6,1,0,7
31/05/2020,Colider,Nova Guarita,3,0,0,3
31/05/2020,Pontes e Lacerda,Nova Lacerda,3,1,0,4
31/05/2020,Diamantino,Nova Maringa,1,0,0,1
31/05/2020,Alta Floresta,Nova Monte Verde,0,1,0,1
31/05/2020,Sinop,Nova Mutum,17,14,1,32
31/05/2020,Tangara da Serra,Nova Olimpia,3,1,0,4
31/05/2020,Colider,Nova Santa Helena,4,0,0,4
31/05/2020,Sinop,Nova Ubirata,17,0,0,17
31/05/2020,Barra do Garcas,Nova Xavantina,1,0,0,1
31/05/2020,Peixoto de Azevedo,Novo Mundo,12,0,0,12
31/05/2020,Sao Felix do Araguaia,Novo Santo Antonio,3,0,0,3
31/05/2020,Alta Floresta,Paranaita,1,0,0,1
31/05/2020,Rondonopolis,Pedra Preta,5,0,0,5
31/05/2020,Peixoto de Azevedo,Peixoto de Azevedo,10,15,0,25
31/05/2020,Baixada Cuiabana,Pocone,0,3,0,3
31/05/2020,Barra do Garcas,Pontal do Araguaia,5,2,0,7
31/05/2020,Barra do Garcas,Ponte Branca,0,0,1,1
31/05/2020,Pontes e Lacerda,Pontes e Lacerda,22,7,1,30
31/05/2020,Porto Alegre do Norte,Porto Alegre do Norte,1,1,0,2
31/05/2020,Caceres,Porto Esperidiao,4,0,0,4
31/05/2020,Rondonopolis,Poxoreu,0,2,0,2
31/05/2020,Rondonopolis,Primavera do Leste,90,18,0,108
31/05/2020,Agua Boa,Querencia,8,8,1,17
31/05/2020,Agua Boa,Ribeirao Cascalheira,5,0,0,5
31/05/2020,Caceres,Rio Branco,1,2,0,3
31/05/2020,Pontes e Lacerda,Rondolandia,0,2,0,2
31/05/2020,Rondonopolis,Rondonopolis,145,53,6,204
31/05/2020,Diamantino,Rosario Oeste,19,23,0,42
31/05/2020,Sinop,Santa Rita do Trivelato,1,0,0,1
31/05/2020,Tangara da Serra,Santo Afonso,1,0,0,1
31/05/2020,Baixada Cuiabana,Santo Antonio do Leverger,4,1,0,5
31/05/2020,Sao Felix do Araguaia,Sao Felix do Araguaia,0,1,0,1
31/05/2020,Rondonopolis,Sao Jose do Povo,1,0,0,1
31/05/2020,Porto Alegre do Norte,Sao Jose do Xingu,1,0,0,1
31/05/2020,Caceres,Sao Jose dos Quatro Marcos,2,5,0,7
31/05/2020,Rondonopolis,Sao Pedro da Cipa,2,4,1,7
31/05/2020,Tangara da Serra,Sapezal,22,1,0,23
31/05/2020,Sinop,Sinop,31,20,3,54
31/05/2020,Sinop,Sorriso,61,25,0,86
31/05/2020,Tangara da Serra,Tangara da Serra,73,39,0,112
31/05/2020,Sinop,Tapurah,9,3,0,12
31/05/2020,Peixoto de Azevedo,Terra Nova do Norte,1,0,0,1
31/05/2020,Sinop,Uniao do Sul,0,1,0,1
31/05/2020,Pontes e Lacerda,Vale de Sao Domingos,0,1,1,2
31/05/2020,Baixada Cuiabana,Varzea Grande,174,45,12,231
31/05/2020,Sinop,Vera,3,0,0,3
31/05/2020,Pontes e Lacerda,Vila Bela da Santissima Trindade,2,2,0,4
31/05/2020,Porto Alegre do Norte,Vila Rica,12,0,0,12
01/06/2020,Baixada Cuiabana,Acorizal,6,2,1,9
01/06/2020,Agua Boa,Agua Boa,3,2,0,5
01/06/2020,Alta Floresta,Alta Floresta,21,13,3,37
01/06/2020,Rondonopolis,Alto Araguaia,7,2,1,10
01/06/2020,Sao Felix do Araguaia,Alto Boa Vista,2,0,1,3
01/06/2020,Rondonopolis,Alto Garcas,1,0,0,1
01/06/2020,Diamantino,Alto Paraguai,1,0,0,1
01/06/2020,Caceres,Araputanga,2,0,0,2
01/06/2020,Diamantino,Arenapolis,1,0,0,1
01/06/2020,Juina,Aripuana,20,4,1,25
01/06/2020,Tangara da Serra,Barra do Bugres,1,0,0,1
01/06/2020,Barra do Garcas,Barra do Garcas,43,25,5,73
01/06/2020,Sao Felix do Araguaia,Bom Jesus do Araguaia,3,2,0,5
01/06/2020,Caceres,Caceres,14,16,3,33
01/06/2020,Tangara da Serra,Campo Novo do Parecis,9,8,0,17
01/06/2020,Rondonopolis,Campo Verde,42,1,0,43
01/06/2020,Pontes e Lacerda,Campos de Julio,5,1,0,6
01/06/2020,Agua Boa,Canarana,9,2,0,11
01/06/2020,Baixada Cuiabana,Chapada dos Guimaraes,6,4,2,12
01/06/2020,Colider,Colider,8,0,0,8
01/06/2020,Juina,Colniza,1,0,0,1
01/06/2020,Pontes e Lacerda,Comodoro,5,0,0,5
01/06/2020,Porto Alegre do Norte,Confresa,65,17,0,82
01/06/2020,Pontes e Lacerda,Conquista do Oeste,4,1,0,5
01/06/2020,Juina,Cotriguacu,2,1,1,4
01/06/2020,Baixada Cuiabana,Cuiaba,568,216,11,795
01/06/2020,Caceres,Curvelandia,0,3,1,4
01/06/2020,Tangara da Serra,Denise,4,0,0,4
01/06/2020,Rondonopolis,Dom Aquino,4,0,0,4
01/06/2020,Peixoto de Azevedo,Guaranta do Norte,10,2,0,12
01/06/2020,Rondonopolis,Guiratinga,1,0,0,1
01/06/2020,Sinop,Ipiranga do Norte,2,3,0,5
01/06/2020,Sinop,Itanhanga,1,0,0,1
01/06/2020,Rondonopolis,Jaciara,12,27,0,39
01/06/2020,Baixada Cuiabana,Jangada,2,6,1,9
01/06/2020,Pontes e Lacerda,Jauru,1,0,1,2
01/06/2020,Juara,Juara,3,0,1,4
01/06/2020,Juina,Juina,7,3,1,11
01/06/2020,Rondonopolis,Juscimeira,5,2,0,7
01/06/2020,Caceres,Lambari do Oeste,1,1,0,2
01/06/2020,Sinop,Lucas do Rio Verde,44,30,2,76
01/06/2020,Sao Felix do Araguaia,Luciara,1,0,0,1
01/06/2020,Colider,Marcelandia,6,0,0,6
01/06/2020,Peixoto de Azevedo,Matupa,7,0,0,7
01/06/2020,Caceres,Mirassol do Oeste,6,7,1,14
01/06/2020,Diamantino,Nobres,2,1,0,3
01/06/2020,Baixada Cuiabana,Nossa Senhora do Livramento,6,3,0,9
01/06/2020,Colider,Nova Guarita,2,0,0,2
01/06/2020,Pontes e Lacerda,Nova Lacerda,1,3,0,4
01/06/2020,Diamantino,Nova Maringa,1,0,0,1
01/06/2020,Alta Floresta,Nova Monte Verde,0,1,0,1
01/06/2020,Sinop,Nova Mutum,17,14,1,32
01/06/2020,Tangara da Serra,Nova Olimpia,3,1,0,4
01/06/2020,Colider,Nova Santa Helena,4,0,0,4
01/06/2020,Sinop,Nova Ubirata,19,0,0,19
01/06/2020,Barra do Garcas,Nova Xavantina,1,0,0,1
01/06/2020,Peixoto de Azevedo,Novo Mundo,11,1,0,12
01/06/2020,Sao Felix do Araguaia,Novo Santo Antonio,3,0,0,3
01/06/2020,Alta Floresta,Paranaita,1,0,0,1
01/06/2020,Rondonopolis,Pedra Preta,5,1,0,6
01/06/2020,Peixoto de Azevedo,Peixoto de Azevedo,10,17,0,27
01/06/2020,Baixada Cuiabana,Pocone,0,3,0,3
01/06/2020,Barra do Garcas,Pontal do Araguaia,5,2,0,7
01/06/2020,Barra do Garcas,Ponte Branca,0,0,1,1
01/06/2020,Pontes e Lacerda,Pontes e Lacerda,29,10,1,40
01/06/2020,Porto Alegre do Norte,Porto Alegre do Norte,1,1,0,2
01/06/2020,Caceres,Porto Esperidiao,4,0,0,4
01/06/2020,Rondonopolis,Poxoreu,0,2,0,2
01/06/2020,Rondonopolis,Primavera do Leste,100,17,0,117
01/06/2020,Agua Boa,Querencia,8,8,1,17
01/06/2020,Agua Boa,Ribeirao Cascalheira,5,0,0,5
01/06/2020,Caceres,Rio Branco,1,2,0,3
01/06/2020,Pontes e Lacerda,Rondolandia,0,2,0,2
01/06/2020,Rondonopolis,Rondonopolis,145,54,7,206
01/06/2020,Diamantino,Rosario Oeste,19,23,0,42
01/06/2020,Sinop,Santa Rita do Trivelato,1,0,0,1
01/06/2020,Tangara da Serra,Santo Afonso,1,0,0,1
01/06/2020,Baixada Cuiabana,Santo Antonio do Leverger,4,1,0,5
01/06/2020,Sao Felix do Araguaia,Sao Felix do Araguaia,0,1,0,1
01/06/2020,Rondonopolis,Sao Jose do Povo,1,0,0,1
01/06/2020,Porto Alegre do Norte,Sao Jose do Xingu,1,0,0,1
01/06/2020,Caceres,Sao Jose dos Quatro Marcos,2,5,0,7
01/06/2020,Rondonopolis,Sao Pedro da Cipa,2,4,1,7
01/06/2020,Tangara da Serra,Sapezal,20,5,0,25
01/06/2020,Sinop,Sinop,35,20,3,58
01/06/2020,Sinop,Sorriso,62,25,0,87
01/06/2020,Tangara da Serra,Tangara da Serra,54,59,0,113
01/06/2020,Sinop,Tapurah,11,5,0,16
01/06/2020,Peixoto de Azevedo,Terra Nova do Norte,1,0,0,1
01/06/2020,Sinop,Uniao do Sul,0,1,0,1
01/06/2020,Pontes e Lacerda,Vale de Sao Domingos,0,1,1,2
01/06/2020,Baixada Cuiabana,Varzea Grande,200,45,12,257
01/06/2020,Sinop,Vera,3,0,0,3
01/06/2020,Pontes e Lacerda,Vila Bela da Santissima Trindade,5,2,0,7
01/06/2020,Porto Alegre do Norte,Vila Rica,15,0,0,15
02/06/2020,Baixada Cuiabana,Acorizal,6,2,1,9
02/06/2020,Agua Boa,Agua Boa,4,2,0,6
02/06/2020,Alta Floresta,Alta Floresta,19,15,3,37
02/06/2020,Rondonopolis,Alto Araguaia,3,6,1,10
02/06/2020,Sao Felix do Araguaia,Alto Boa Vista,2,0,1,3
02/06/2020,Rondonopolis,Alto Garcas,0,1,0,1
02/06/2020,Diamantino,Alto Paraguai,1,0,0,1
02/06/2020,Caceres,Araputanga,2,0,0,2
02/06/2020,Diamantino,Arenapolis,1,0,0,1
02/06/2020,Juina,Aripuana,16,8,1,25
02/06/2020,Tangara da Serra,Barra do Bugres,1,0,0,1
02/06/2020,Barra do Garcas,Barra do Garcas,43,29,5,77
02/06/2020,Sao Felix do Araguaia,Bom Jesus do Araguaia,4,2,0,6
02/06/2020,Caceres,Caceres,15,16,3,34
02/06/2020,Tangara da Serra,Campo Novo do Parecis,13,8,0,21
02/06/2020,Rondonopolis,Campo Verde,43,1,0,44
02/06/2020,Pontes e Lacerda,Campos de Julio,5,1,0,6
02/06/2020,Agua Boa,Canarana,14,2,0,16
02/06/2020,Baixada Cuiabana,Chapada dos Guimaraes,5,5,2,12
02/06/2020,Colider,Colider,8,0,0,8
02/06/2020,Juina,Colniza,1,0,0,1
02/06/2020,Pontes e Lacerda,Comodoro,6,0,0,6
02/06/2020,Porto Alegre do Norte,Confresa,75,23,1,99
02/06/2020,Pontes e Lacerda,Conquista do Oeste,6,1,0,7
02/06/2020,Juina,Cotriguacu,3,1,1,5
02/06/2020,Baixada Cuiabana,Cuiaba,577,239,13,829
02/06/2020,Caceres,Curvelandia,0,3,1,4
02/06/2020,Tangara da Serra,Denise,4,0,0,4
02/06/2020,Rondonopolis,Dom Aquino,4,0,0,4
02/06/2020,Peixoto de Azevedo,Guaranta do Norte,14,2,0,16
02/06/2020,Rondonopolis,Guiratinga,1,0,0,1
02/06/2020,Sinop,Ipiranga do Norte,2,3,0,5
02/06/2020,Sinop,Itanhanga,1,0,0,1
02/06/2020,Rondonopolis,Jaciara,15,27,0,42
02/06/2020,Baixada Cuiabana,Jangada,2,6,1,9
02/06/2020,Pontes e Lacerda,Jauru,1,0,1,2
02/06/2020,Juara,Juara,3,0,1,4
02/06/2020,Juina,Juina,7,3,1,11
02/06/2020,Rondonopolis,Juscimeira,5,2,0,7
02/06/2020,Caceres,Lambari do Oeste,1,1,0,2
02/06/2020,Sinop,Lucas do Rio Verde,48,30,2,80
02/06/2020,Sao Felix do Araguaia,Luciara,1,0,0,1
02/06/2020,Colider,Marcelandia,6,0,0,6
02/06/2020,Peixoto de Azevedo,Matupa,20,0,0,20
02/06/2020,Caceres,Mirassol do Oeste,6,7,1,14
02/06/2020,Diamantino,Nobres,3,1,0,4
02/06/2020,Baixada Cuiabana,Nossa Senhora do Livramento,6,3,0,9
02/06/2020,Colider,Nova Guarita,3,0,0,3
02/06/2020,Pontes e Lacerda,Nova Lacerda,1,3,0,4
02/06/2020,Diamantino,Nova Maringa,1,0,0,1
02/06/2020,Alta Floresta,Nova Monte Verde,0,1,0,1
02/06/2020,Sinop,Nova Mutum,19,15,1,35
02/06/2020,Tangara da Serra,Nova Olimpia,3,1,0,4
02/06/2020,Colider,Nova Santa Helena,4,0,0,4
02/06/2020,Sinop,Nova Ubirata,19,0,0,19
02/06/2020,Barra do Garcas,Nova Xavantina,1,0,0,1
02/06/2020,Peixoto de Azevedo,Novo Mundo,13,1,0,14
02/06/2020,Sao Felix do Araguaia,Novo Santo Antonio,3,0,0,3
02/06/2020,Alta Floresta,Paranaita,1,0,0,1
02/06/2020,Rondonopolis,Paranatinga,2,0,0,2
02/06/2020,Rondonopolis,Pedra Preta,5,1,0,6
02/06/2020,Peixoto de Azevedo,Peixoto de Azevedo,11,17,0,28
02/06/2020,Baixada Cuiabana,Pocone,0,3,0,3
02/06/2020,Barra do Garcas,Pontal do Araguaia,5,2,0,7
02/06/2020,Barra do Garcas,Ponte Branca,0,0,1,1
02/06/2020,Pontes e Lacerda,Pontes e Lacerda,29,10,1,40
02/06/2020,Porto Alegre do Norte,Porto Alegre do Norte,1,1,0,2
02/06/2020,Caceres,Porto Esperidiao,6,0,0,6
02/06/2020,Rondonopolis,Poxoreu,0,2,0,2
02/06/2020,Rondonopolis,Primavera do Leste,113,17,0,130
02/06/2020,Agua Boa,Querencia,16,8,1,25
02/06/2020,Agua Boa,Ribeirao Cascalheira,5,0,0,5
02/06/2020,Caceres,Rio Branco,0,3,0,3
02/06/2020,Pontes e Lacerda,Rondolandia,0,2,0,2
02/06/2020,Rondonopolis,Rondonopolis,172,54,8,234
02/06/2020,Diamantino,Rosario Oeste,18,26,0,44
02/06/2020,Sinop,Santa Rita do Trivelato,1,0,0,1
02/06/2020,Tangara da Serra,Santo Afonso,1,0,0,1
02/06/2020,Rondonopolis,Santo Antonio do Leste,1,0,0,1
02/06/2020,Baixada Cuiabana,Santo Antonio do Leverger,5,1,0,6
02/06/2020,Sao Felix do Araguaia,Sao Felix do Araguaia,0,1,0,1
02/06/2020,Rondonopolis,Sao Jose do Povo,1,0,0,1
02/06/2020,Porto Alegre do Norte,Sao Jose do Xingu,1,0,0,1
02/06/2020,Caceres,Sao Jose dos Quatro Marcos,2,5,0,7
02/06/2020,Rondonopolis,Sao Pedro da Cipa,2,4,1,7
02/06/2020,Tangara da Serra,Sapezal,21,5,0,26
02/06/2020,Sinop,Sinop,39,20,3,62
02/06/2020,Sinop,Sorriso,61,26,0,87
02/06/2020,Tangara da Serra,Tangara da Serra,55,59,1,115
02/06/2020,Sinop,Tapurah,11,5,0,16
02/06/2020,Peixoto de Azevedo,Terra Nova do Norte,1,0,0,1
02/06/2020,Sinop,Uniao do Sul,0,1,0,1
02/06/2020,Pontes e Lacerda,Vale de Sao Domingos,0,1,1,2
02/06/2020,Baixada Cuiabana,Varzea Grande,205,45,15,265
02/06/2020,Sinop,Vera,3,0,0,3
02/06/2020,Pontes e Lacerda,Vila Bela da Santissima Trindade,5,2,0,7
02/06/2020,Porto Alegre do Norte,Vila Rica,15,0,0,15
03/06/2020,Baixada Cuiabana,Acorizal,6,2,1,9
03/06/2020,Agua Boa,Agua Boa,4,2,0,6
03/06/2020,Alta Floresta,Alta Floresta,17,17,3,37
03/06/2020,Rondonopolis,Alto Araguaia,3,6,1,10
03/06/2020,Sao Felix do Araguaia,Alto Boa Vista,2,0,1,3
03/06/2020,Rondonopolis,Alto Garcas,0,1,0,1
03/06/2020,Diamantino,Alto Paraguai,0,1,0,1
03/06/2020,Caceres,Araputanga,2,0,0,2
03/06/2020,Diamantino,Arenapolis,1,0,0,1
03/06/2020,Juina,Aripuana,16,8,1,25
03/06/2020,Tangara da Serra,Barra do Bugres,1,0,0,1
03/06/2020,Barra do Garcas,Barra do Garcas,43,34,5,82
03/06/2020,Sao Felix do Araguaia,Bom Jesus do Araguaia,4,2,0,6
03/06/2020,Caceres,Caceres,13,19,3,35
03/06/2020,Tangara da Serra,Campo Novo do Parecis,6,15,0,21
03/06/2020,Rondonopolis,Campo Verde,33,16,0,49
03/06/2020,Pontes e Lacerda,Campos de Julio,6,1,0,7
03/06/2020,Porto Alegre do Norte,Cana Brava do Norte,5,0,0,5
03/06/2020,Agua Boa,Canarana,14,2,0,16
03/06/2020,Baixada Cuiabana,Chapada dos Guimaraes,5,5,2,12
03/06/2020,Colider,Colider,5,4,0,9
03/06/2020,Juina,Colniza,1,0,0,1
03/06/2020,Pontes e Lacerda,Comodoro,6,0,0,6
03/06/2020,Porto Alegre do Norte,Confresa,75,28,2,105
03/06/2020,Pontes e Lacerda,Conquista do Oeste,4,3,0,7
03/06/2020,Juina,Cotriguacu,1,3,1,5
03/06/2020,Baixada Cuiabana,Cuiaba,627,248,13,888
03/06/2020,Caceres,Curvelandia,0,3,1,4
03/06/2020,Tangara da Serra,Denise,3,1,0,4
03/06/2020,Rondonopolis,Dom Aquino,2,5,0,7
03/06/2020,Peixoto de Azevedo,Guaranta do Norte,14,2,0,16
03/06/2020,Rondonopolis,Guiratinga,1,0,0,1
03/06/2020,Sinop,Ipiranga do Norte,2,3,0,5
03/06/2020,Sinop,Itanhanga,1,0,0,1
03/06/2020,Rondonopolis,Jaciara,15,29,0,44
03/06/2020,Baixada Cuiabana,Jangada,3,6,1,10
03/06/2020,Pontes e Lacerda,Jauru,0,1,1,2
03/06/2020,Juara,Juara,4,0,1,5
03/06/2020,Juina,Juina,6,4,1,11
03/06/2020,Rondonopolis,Juscimeira,5,2,0,7
03/06/2020,Caceres,Lambari do Oeste,0,2,0,2
03/06/2020,Sinop,Lucas do Rio Verde,48,30,2,80
03/06/2020,Sao Felix do Araguaia,Luciara,1,0,0,1
03/06/2020,Colider,Marcelandia,6,0,0,6
03/06/2020,Peixoto de Azevedo,Matupa,20,0,0,20
03/06/2020,Caceres,Mirassol do Oeste,6,7,1,14
03/06/2020,Diamantino,Nobres,3,1,0,4
03/06/2020,Baixada Cuiabana,Nossa Senhora do Livramento,6,3,0,9
03/06/2020,Colider,Nova Guarita,3,0,0,3
03/06/2020,Pontes e Lacerda,Nova Lacerda,1,3,0,4
03/06/2020,Diamantino,Nova Maringa,1,0,0,1
03/06/2020,Alta Floresta,Nova Monte Verde,0,1,0,1
03/06/2020,Sinop,Nova Mutum,19,15,1,35
03/06/2020,Tangara da Serra,Nova Olimpia,2,2,0,4
03/06/2020,Colider,Nova Santa Helena,4,0,0,4
03/06/2020,Sinop,Nova Ubirata,19,0,0,19
03/06/2020,Barra do Garcas,Nova Xavantina,1,0,0,1
03/06/2020,Peixoto de Azevedo,Novo Mundo,13,1,0,14
03/06/2020,Sao Felix do Araguaia,Novo Santo Antonio,3,0,0,3
03/06/2020,Alta Floresta,Paranaita,1,0,0,1
03/06/2020,Rondonopolis,Paranatinga,0,2,0,2
03/06/2020,Rondonopolis,Pedra Preta,7,1,0,8
03/06/2020,Peixoto de Azevedo,Peixoto de Azevedo,16,17,0,33
03/06/2020,Baixada Cuiabana,Pocone,0,3,0,3
03/06/2020,Barra do Garcas,Pontal do Araguaia,6,2,0,8
03/06/2020,Barra do Garcas,Ponte Branca,0,0,1,1
03/06/2020,Pontes e Lacerda,Pontes e Lacerda,30,15,1,46
03/06/2020,Porto Alegre do Norte,Porto Alegre do Norte,0,2,0,2
03/06/2020,Caceres,Porto Esperidiao,6,0,0,6
03/06/2020,Rondonopolis,Poxoreu,0,2,0,2
03/06/2020,Rondonopolis,Primavera do Leste,108,35,0,143
03/06/2020,Agua Boa,Querencia,9,17,1,27
03/06/2020,Agua Boa,Ribeirao Cascalheira,5,0,0,5
03/06/2020,Caceres,Rio Branco,0,3,0,3
03/06/2020,Pontes e Lacerda,Rondolandia,0,2,0,2
03/06/2020,Rondonopolis,Rondonopolis,188,54,9,251
03/06/2020,Diamantino,Rosario Oeste,14,30,1,45
03/06/2020,Porto Alegre do Norte,Santa Cruz do Xingu,1,0,0,1
03/06/2020,Sinop,Santa Rita do Trivelato,1,0,0,1
03/06/2020,Tangara da Serra,Santo Afonso,2,0,0,2
03/06/2020,Rondonopolis,Santo Antonio do Leste,2,0,0,2
03/06/2020,Baixada Cuiabana,Santo Antonio do Leverger,5,1,0,6
03/06/2020,Sao Felix do Araguaia,Sao Felix do Araguaia,0,1,0,1
03/06/2020,Rondonopolis,Sao Jose do Povo,1,0,0,1
03/06/2020,Porto Alegre do Norte,Sao Jose do Xingu,1,0,0,1
03/06/2020,Caceres,Sao Jose dos Quatro Marcos,2,5,0,7
03/06/2020,Rondonopolis,Sao Pedro da Cipa,2,4,1,7
03/06/2020,Tangara da Serra,Sapezal,13,13,0,26
03/06/2020,Sinop,Sinop,40,20,3,63
03/06/2020,Sinop,Sorriso,62,26,0,88
03/06/2020,Tangara da Serra,Tangara da Serra,72,71,1,144
03/06/2020,Sinop,Tapurah,11,5,0,16
03/06/2020,Peixoto de Azevedo,Terra Nova do Norte,1,0,0,1
03/06/2020,Sinop,Uniao do Sul,0,1,0,1
03/06/2020,Pontes e Lacerda,Vale de Sao Domingos,0,1,1,2
03/06/2020,Baixada Cuiabana,Varzea Grande,238,45,16,299
03/06/2020,Sinop,Vera,3,0,0,3
03/06/2020,Pontes e Lacerda,Vila Bela da Santissima Trindade,8,2,0,10
03/06/2020,Porto Alegre do Norte,Vila Rica,21,0,0,21
04/06/2020,Baixada Cuiabana,Acorizal,6,2,1,9
04/06/2020,Agua Boa,Agua Boa,4,2,0,6
04/06/2020,Alta Floresta,Alta Floresta,15,20,3,38
04/06/2020,Rondonopolis,Alto Araguaia,1,8,1,10
04/06/2020,Sao Felix do Araguaia,Alto Boa Vista,2,0,1,3
04/06/2020,Rondonopolis,Alto Garcas,0,1,0,1
04/06/2020,Diamantino,Alto Paraguai,0,1,0,1
04/06/2020,Caceres,Araputanga,3,0,0,3
04/06/2020,Diamantino,Arenapolis,1,0,0,1
04/06/2020,Juina,Aripuana,16,8,1,25
04/06/2020,Tangara da Serra,Barra do Bugres,5,0,0,5
04/06/2020,Barra do Garcas,Barra do Garcas,43,39,5,87
04/06/2020,Sao Felix do Araguaia,Bom Jesus do Araguaia,4,2,0,6
04/06/2020,Caceres,Caceres,13,19,4,36
04/06/2020,Tangara da Serra,Campo Novo do Parecis,13,15,0,28
04/06/2020,Rondonopolis,Campo Verde,41,22,0,63
04/06/2020,Pontes e Lacerda,Campos de Julio,9,1,0,10
04/06/2020,Porto Alegre do Norte,Cana Brava do Norte,5,0,0,5
04/06/2020,Agua Boa,Canarana,14,2,0,16
04/06/2020,Baixada Cuiabana,Chapada dos Guimaraes,5,5,2,12
04/06/2020,Colider,Colider,5,4,0,9
04/06/2020,Juina,Colniza,1,0,0,1
04/06/2020,Pontes e Lacerda,Comodoro,6,0,0,6
04/06/2020,Porto Alegre do Norte,Confresa,94,29,3,126
04/06/2020,Pontes e Lacerda,Conquista do Oeste,4,3,0,7
04/06/2020,Juina,Cotriguacu,1,3,1,5
04/06/2020,Baixada Cuiabana,Cuiaba,709,253,13,975
04/06/2020,Caceres,Curvelandia,0,3,1,4
04/06/2020,Tangara da Serra,Denise,3,1,0,4
04/06/2020,Rondonopolis,Dom Aquino,2,3,0,5
04/06/2020,Peixoto de Azevedo,Guaranta do Norte,14,2,0,16
04/06/2020,Rondonopolis,Guiratinga,1,0,0,1
04/06/2020,Sinop,Ipiranga do Norte,0,5,0,5
04/06/2020,Sinop,Itanhanga,1,0,0,1
04/06/2020,Rondonopolis,Itiquira,1,0,0,1
04/06/2020,Rondonopolis,Jaciara,12,33,0,45
04/06/2020,Baixada Cuiabana,Jangada,3,6,1,10
04/06/2020,Pontes e Lacerda,Jauru,0,1,1,2
04/06/2020,Juara,Juara,4,0,1,5
04/06/2020,Juina,Juina,6,4,1,11
04/06/2020,Rondonopolis,Juscimeira,5,2,0,7
04/06/2020,Caceres,Lambari do Oeste,0,2,0,2
04/06/2020,Sinop,Lucas do Rio Verde,58,39,2,99
04/06/2020,Sao Felix do Araguaia,Luciara,1,0,0,1
04/06/2020,Colider,Marcelandia,7,0,0,7
04/06/2020,Peixoto de Azevedo,Matupa,20,0,0,20
04/06/2020,Caceres,Mirassol do Oeste,9,7,1,17
04/06/2020,Diamantino,Nobres,3,1,0,4
04/06/2020,Baixada Cuiabana,Nossa Senhora do Livramento,11,3,0,14
04/06/2020,Colider,Nova Guarita,3,0,0,3
04/06/2020,Pontes e Lacerda,Nova Lacerda,1,3,0,4
04/06/2020,Diamantino,Nova Maringa,1,0,0,1
04/06/2020,Alta Floresta,Nova Monte Verde,0,1,0,1
04/06/2020,Sinop,Nova Mutum,23,27,1,51
04/06/2020,Tangara da Serra,Nova Olimpia,2,2,0,4
04/06/2020,Colider,Nova Santa Helena,4,0,0,4
04/06/2020,Sinop,Nova Ubirata,17,2,0,19
04/06/2020,Barra do Garcas,Nova Xavantina,1,0,0,1
04/06/2020,Peixoto de Azevedo,Novo Mundo,10,4,0,14
04/06/2020,Sao Felix do Araguaia,Novo Santo Antonio,3,0,0,3
04/06/2020,Alta Floresta,Paranaita,1,0,0,1
04/06/2020,Rondonopolis,Paranatinga,0,2,0,2
04/06/2020,Rondonopolis,Pedra Preta,13,1,0,14
04/06/2020,Peixoto de Azevedo,Peixoto de Azevedo,13,20,0,33
04/06/2020,Baixada Cuiabana,Pocone,1,3,0,4
04/06/2020,Barra do Garcas,Pontal do Araguaia,6,2,0,8
04/06/2020,Barra do Garcas,Ponte Branca,0,0,1,1
04/06/2020,Pontes e Lacerda,Pontes e Lacerda,43,16,2,61
04/06/2020,Porto Alegre do Norte,Porto Alegre do Norte,0,2,0,2
04/06/2020,Caceres,Porto Esperidiao,6,0,0,6
04/06/2020,Rondonopolis,Poxoreu,0,2,0,2
04/06/2020,Rondonopolis,Primavera do Leste,118,35,0,153
04/06/2020,Agua Boa,Querencia,9,17,1,27
04/06/2020,Agua Boa,Ribeirao Cascalheira,5,0,0,5
04/06/2020,Caceres,Rio Branco,0,3,0,3
04/06/2020,Pontes e Lacerda,Rondolandia,0,2,0,2
04/06/2020,Rondonopolis,Rondonopolis,190,54,9,253
04/06/2020,Diamantino,Rosario Oeste,13,31,1,45
04/06/2020,Porto Alegre do Norte,Santa Cruz do Xingu,1,0,0,1
04/06/2020,Sinop,Santa Rita do Trivelato,1,0,0,1
04/06/2020,Tangara da Serra,Santo Afonso,2,0,0,2
